ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_price,pivot_kind,pullback_date,resistance_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ANAD^16,ANAD,4/24/2008,2,193,5/12/2008,12.11,HL,5/15/2008,5/19/2008,12.11,,,OK,
ANAD^16,ANAD,4/24/2008,2,193,5/19/2008,13.17,LH,5/30/2008,6/3/2008,12.67,,,OK,
ANAD^16,ANAD,5/5/2008,5,216,6/5/2008,13.95,HL,6/13/2008,6/17/2008,13.95,,,OK,
ANAD^16,ANAD,5/5/2008,5,216,6/5/2008,13.95,LH,6/17/2008,6/19/2008,12.34,,,OK,
ANDV^18,ANDV,,,,,,,,,,,,no_pivot_yet,FALSE
ANDV^18,ANDV,,,,,,,,,,,,no_pivot_yet,FALSE
ANF,ANF,12/20/2018,8,554,11/29/2018,22.17,LH,12/19/2018,12/21/2018,19.28,,,OK,
ANF,ANF,12/20/2018,8,554,1/9/2019,21.55,HL,1/10/2019,1/14/2019,21.55,,,OK,
ANF,ANF,12/20/2018,8,554,1/9/2019,21.55,LH,1/14/2019,1/16/2019,20.82,,,OK,
ANF,ANF,12/20/2018,8,554,1/9/2019,21.55,HL,1/15/2019,1/17/2019,20.82,,,OK,
ANF,ANF,12/20/2018,8,554,1/22/2019,20.9,HL,1/23/2019,1/25/2019,20.9,,,OK,
ANF,ANF,12/24/2018,13,654,1/28/2019,21.71,HL,2/1/2019,2/5/2019,21.71,,,OK,
ANF,ANF,12/28/2018,9,467,2/6/2019,22.46,HL,2/7/2019,2/11/2019,22.46,,,OK,
ANGH,ANGH,3/1/2022,11,788,4/5/2022,168,HL,4/12/2022,4/14/2022,168,,,OK,
ANIP,ANIP,11/12/2014,3,187,11/18/2014,56.99,HL,12/1/2014,12/3/2014,56.99,,,OK,
ANIP,ANIP,11/12/2014,3,187,12/3/2014,61.43,LH,12/15/2014,12/17/2014,57.36,,,OK,
ANIP,ANIP,11/12/2014,3,187,12/3/2014,61.43,HL,12/23/2014,12/26/2014,57.36,,,OK,
ANIP,ANIP,12/1/2014,1,172,1/2/2015,58.23,LH,1/12/2015,1/14/2015,57.59,,,OK,
ANNA,ANNA,3/20/2026,3,754,3/31/2026,10.64,HL,4/1/2026,4/6/2026,10.64,,,OK,
ANNA,ANNA,3/20/2026,3,754,3/31/2026,10.64,HL,4/17/2026,4/21/2026,10.64,,,OK,
ANNA,ANNA,3/20/2026,3,754,3/31/2026,10.64,LH,4/21/2026,4/23/2026,4.72,,,OK,
ANNA,ANNA,3/31/2026,2,617,3/31/2026,10.64,LH,5/13/2026,5/15/2026,3.94,,,OK,
ANNA,ANNA,4/6/2026,3,598,3/31/2026,10.64,HL,5/18/2026,5/20/2026,3.94,,,OK,
ANNX,ANNX,12/15/2025,8,432,12/12/2025,5.34,HL,12/16/2025,12/18/2025,5.34,,,OK,
ANNX,ANNX,12/15/2025,8,432,12/22/2025,5.48,HL,12/26/2025,12/30/2025,5.48,,,OK,
ANNX,ANNX,12/15/2025,8,432,1/7/2026,5.73,HL,1/12/2026,1/14/2026,5.73,,,OK,
ANNX,ANNX,12/15/2025,8,432,1/14/2026,6.83,HL,1/20/2026,1/22/2026,6.83,,,OK,
ANN^15,ANN,4/9/2009,11,529,4/3/2009,6.59,HL,4/7/2009,4/9/2009,6.59,,,OK,
ANN^15,ANN,4/9/2009,11,529,4/9/2009,6.95,HL,4/15/2009,4/17/2009,6.95,,,OK,
ANN^15,ANN,4/9/2009,11,529,4/16/2009,7.2295,HL,4/21/2009,4/23/2009,7.2295,,,OK,
ANN^15,ANN,4/9/2009,11,529,4/22/2009,7.24,HL,4/28/2009,4/30/2009,7.24,,,OK,
ANN^15,ANN,4/9/2009,11,529,5/7/2009,8.33,HL,5/13/2009,5/15/2009,8.33,,,OK,
ANPA,ANPA,1/12/2026,2,327,11/12/2025,35.5,HL,1/8/2026,1/12/2026,24.7,,,OK,
ANPA,ANPA,1/12/2026,2,327,1/15/2026,180.6394,HL,1/23/2026,1/27/2026,180.6394,,,OK,
ANPA,ANPA,1/12/2026,2,327,1/15/2026,180.6394,LH,1/30/2026,2/3/2026,83,,,OK,
ANPA,ANPA,1/12/2026,2,327,1/15/2026,180.6394,HL,2/3/2026,2/5/2026,83,,,OK,
ANPA,ANPA,1/12/2026,2,327,1/15/2026,180.6394,LH,2/24/2026,2/26/2026,16.34,,,OK,
ANPA,ANPA,1/26/2026,4,543,1/15/2026,180.6394,HL,3/10/2026,3/12/2026,16.34,,,OK,
ANPA,ANPA,1/27/2026,3,525,1/15/2026,180.6394,LH,3/11/2026,3/13/2026,9.3899,,,OK,
ANPA,ANPA,2/2/2026,5,565,1/15/2026,180.6394,HL,3/16/2026,3/18/2026,9.3899,,,OK,
ANRO,ANRO,10/21/2025,10,522,10/30/2025,15.18,HL,11/4/2025,11/6/2025,15.18,,,OK,
ANRO,ANRO,10/21/2025,10,522,10/30/2025,15.18,LH,11/12/2025,11/14/2025,14.69,,,OK,
ANRO,ANRO,10/21/2025,10,522,10/30/2025,15.18,HL,11/14/2025,11/18/2025,14.69,,,OK,
ANRO,ANRO,10/21/2025,10,522,11/20/2025,16.49,HL,11/24/2025,11/26/2025,16.49,,,OK,
ANRO,ANRO,10/21/2025,10,522,11/20/2025,16.49,LH,11/28/2025,12/2/2025,14.08,,,OK,
ANRO,ANRO,10/21/2025,10,522,11/20/2025,16.49,HL,12/2/2025,12/4/2025,14.08,,,OK,
ANRZQ^16,ANRZQ,,,,,,,,,,,,no_daily_bars,FALSE
ANRZQ^16,ANRZQ,,,,,,,,,,,,no_daily_bars,FALSE
ANRZQ^16,ANRZQ,,,,,,,,,,,,no_daily_bars,FALSE
ANRZQ^16,ANRZQ,,,,,,,,,,,,no_daily_bars,FALSE
ANSS^25,ANSS,8/15/2007,15,960,8/8/2007,35.64,HL,8/15/2007,8/17/2007,35.64,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,8/8/2007,35.64,LH,8/21/2007,8/23/2007,32.88,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,8/8/2007,35.64,HL,8/23/2007,8/27/2007,32.88,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,8/8/2007,35.64,HL,8/28/2007,8/30/2007,32.88,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,9/5/2007,35.19,HL,9/10/2007,9/12/2007,35.19,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,9/5/2007,35.19,LH,9/13/2007,9/17/2007,34.96,,,OK,
ANSS^25,ANSS,8/15/2007,15,960,9/5/2007,35.19,HL,9/18/2007,9/20/2007,34.96,,,OK,
ANST^08,ANST,8/17/2007,16,1071,8/17/2007,30.23,HL,8/23/2007,8/27/2007,30.23,,,OK,
ANST^08,ANST,8/17/2007,16,1071,8/17/2007,30.23,HL,8/29/2007,8/31/2007,30.23,,,OK,
ANST^08,ANST,8/17/2007,16,1071,9/19/2007,33.5,HL,9/24/2007,9/26/2007,33.5,,,OK,
ANTH,ANTH,7/1/2015,2,85,6/18/2015,79.12,HL,6/29/2015,7/1/2015,79.12,,,OK,
ANTH,ANTH,7/1/2015,2,85,6/18/2015,79.12,LH,7/1/2015,7/6/2015,73.28,,,OK,
ANTH,ANTH,7/1/2015,2,85,6/18/2015,79.12,HL,7/6/2015,7/8/2015,73.28,,,OK,
ANTH,ANTH,7/1/2015,2,85,6/18/2015,79.12,LH,7/7/2015,7/9/2015,69.6,,,OK,
ANTH,ANTH,7/1/2015,2,85,7/24/2015,93.2,HL,7/27/2015,7/29/2015,93.2,,,OK,
ANTH,ANTH,7/1/2015,2,85,7/24/2015,93.2,LH,7/31/2015,8/4/2015,90,,,OK,
ANTH,ANTH,7/1/2015,2,85,7/24/2015,93.2,HL,8/4/2015,8/6/2015,90,,,OK,
ANTH,ANTH,7/1/2015,2,85,7/24/2015,93.2,LH,8/6/2015,8/10/2015,88.56,,,OK,
ANTP^13,ANTP,,,,,,,,,,,,no_pivot_yet,FALSE
ANTX,ANTX,3/16/2026,3,826,3/9/2026,6.9099,HL,3/16/2026,3/18/2026,6.9099,,,OK,
ANTX,ANTX,3/16/2026,3,826,3/9/2026,6.9099,HL,3/24/2026,3/26/2026,6.9099,,,OK,
ANTX,ANTX,3/16/2026,3,826,3/9/2026,6.9099,LH,3/25/2026,3/27/2026,4.015,,,OK,
ANTX,ANTX,3/31/2026,1,617,5/5/2026,5.17,HL,5/13/2026,5/15/2026,5.17,,,OK,
ANTX,ANTX,4/6/2026,1,598,5/5/2026,5.17,LH,5/14/2026,5/18/2026,5,,,OK,
ANTX,ANTX,4/6/2026,1,598,5/5/2026,5.17,HL,5/18/2026,5/20/2026,5,,,OK,
ANVGQ^15,ANVGQ,,,,,,,,,,,,no_daily_bars,FALSE
ANVGQ^15,ANVGQ,,,,,,,,,,,,no_daily_bars,FALSE
ANVS,ANVS,3/18/2021,22,1052,3/16/2021,47.99,HL,3/29/2021,3/31/2021,47.99,,,OK,
ANVS,ANVS,3/18/2021,22,1052,3/16/2021,47.99,LH,4/5/2021,4/7/2021,30,,,OK,
ANVS,ANVS,3/18/2021,22,1052,3/16/2021,47.99,LH,4/21/2021,4/23/2021,23.49,,,OK,
ANVS,ANVS,5/21/2021,2,636,5/21/2021,97.97,HL,5/28/2021,6/2/2021,97.97,,,OK,
ANVS,ANVS,5/21/2021,2,636,5/21/2021,97.97,LH,6/7/2021,6/9/2021,84,,,OK,
ANVS,ANVS,5/21/2021,2,636,6/21/2021,100.9699,HL,6/23/2021,6/25/2021,100.9699,,,OK,
ANVS,ANVS,6/7/2021,3,350,7/9/2021,125.9499,HL,7/19/2021,7/21/2021,125.9499,,,OK,
ANVS,ANVS,7/8/2024,3,188,7/9/2024,17.88,HL,7/22/2024,7/24/2024,17.88,,,OK,
ANVS,ANVS,7/8/2024,3,188,7/9/2024,17.88,LH,7/24/2024,7/26/2024,11.69,,,OK,
ANVS,ANVS,7/8/2024,3,188,7/9/2024,17.88,LH,8/15/2024,8/19/2024,9.5825,,,OK,
ANVS,ANVS,7/17/2024,5,202,7/9/2024,17.88,LH,8/23/2024,8/27/2024,9.9825,,,OK,
ANWWQ^19,ANWWQ,,,,,,,,,,,,no_daily_bars,FALSE
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,HL,9/7/2021,9/9/2021,838.6,,,OK,
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,LH,9/9/2021,9/13/2021,532.7,,,OK,
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,LH,9/15/2021,9/17/2021,550.9,,,OK,
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,LH,9/27/2021,9/29/2021,525,,,OK,
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,HL,9/30/2021,10/4/2021,525,,,OK,
ANY,ANY,8/30/2021,4,383,9/2/2021,838.6,LH,10/6/2021,10/8/2021,497,,,OK,
AOBI,AOBI,,,,,,,,,,,,no_daily_bars,FALSE
AON,AON,,,,,,,,,,,,no_pivot_yet,FALSE
AONEQ^13,AONEQ,,,,,,,,,,,,no_daily_bars,FALSE
AOSL,AOSL,12/1/2021,14,786,12/1/2021,53.98,HL,12/6/2021,12/8/2021,53.98,,,OK,
AOSL,AOSL,12/1/2021,14,786,12/9/2021,56.5,HL,12/14/2021,12/16/2021,56.5,,,OK,
AOSL,AOSL,12/1/2021,14,786,12/9/2021,56.5,LH,12/16/2021,12/20/2021,54.7381,,,OK,
AOSL,AOSL,12/1/2021,14,786,12/9/2021,56.5,HL,12/20/2021,12/22/2021,54.7381,,,OK,
AOSL,AOSL,12/1/2021,14,786,1/4/2022,64,HL,1/10/2022,1/12/2022,64,,,OK,
AOSL,AOSL,12/6/2021,16,846,1/4/2022,64,LH,1/13/2022,1/18/2022,53.3599,,,OK,
AOSL,AOSL,12/27/2021,11,668,1/4/2022,64,LH,1/26/2022,1/28/2022,46.474,,,OK,
AOSL,AOSL,12/27/2021,11,668,2/2/2022,48.57,HL,2/4/2022,2/8/2022,48.57,,,OK,
AOSL,AOSL,4/23/2026,10,510,4/24/2026,45.9699,HL,4/28/2026,4/30/2026,45.9699,,,OK,
AOSL,AOSL,4/23/2026,10,510,5/6/2026,49.97,LH,5/13/2026,5/15/2026,43.6,,,OK,
AOSL,AOSL,4/23/2026,10,510,5/6/2026,49.97,HL,5/19/2026,5/21/2026,43.6,,,OK,
AOSL,AOSL,4/23/2026,10,510,5/28/2026,51.35,HL,6/1/2026,6/3/2026,51.35,,,OK,
APA,APA,4/17/2020,21,1333,4/9/2020,10.065,HL,4/15/2020,4/17/2020,10.065,,,OK,
APA,APA,4/17/2020,21,1333,4/24/2020,11.45,HL,4/27/2020,4/29/2020,11.45,,,OK,
APA,APA,4/17/2020,21,1333,4/30/2020,14.05,HL,5/4/2020,5/6/2020,14.05,,,OK,
APA,APA,4/17/2020,21,1333,4/30/2020,14.05,LH,5/5/2020,5/7/2020,13.18,,,OK,
APA,APA,4/17/2020,21,1333,4/30/2020,14.05,LH,5/18/2020,5/20/2020,12.23,,,OK,
APA,APA,4/17/2020,21,1333,4/30/2020,14.05,LH,5/27/2020,5/29/2020,13.01,,,OK,
APA,APA,4/23/2020,13,1164,4/30/2020,14.05,HL,6/1/2020,6/3/2020,13.01,,,OK,
APA,APA,5/1/2020,8,882,6/8/2020,17.87,HL,6/11/2020,6/15/2020,17.87,,,OK,
APA,APA,5/4/2020,13,851,6/8/2020,17.87,LH,6/16/2020,6/18/2020,15.54,,,OK,
APA,APA,1/24/2022,10,862,1/18/2022,34.395,HL,1/24/2022,1/26/2022,34.395,,,OK,
APA,APA,1/24/2022,10,862,1/27/2022,34.4884,HL,1/28/2022,2/1/2022,34.4884,,,OK,
APA,APA,1/24/2022,10,862,2/4/2022,36.46,HL,2/8/2022,2/10/2022,36.46,,,OK,
APA,APA,1/24/2022,10,862,2/4/2022,36.46,LH,2/10/2022,2/14/2022,34.6101,,,OK,
APA,APA,1/25/2022,9,903,3/8/2022,41.2,HL,3/9/2022,3/11/2022,41.2,,,OK,
APA,APA,2/1/2022,16,846,3/8/2022,41.2,HL,3/15/2022,3/17/2022,41.2,,,OK,
APHA^21,APHA,1/7/2019,2,384,1/11/2019,7.2,HL,1/18/2019,1/23/2019,7.2,,,OK,
APHA^21,APHA,1/7/2019,2,384,2/4/2019,10.95,HL,2/12/2019,2/14/2019,10.95,,,OK,
APHA^21,APHA,4/14/2020,21,1652,4/15/2020,4.3,HL,5/1/2020,5/5/2020,4.3,,,OK,
APHA^21,APHA,4/14/2020,21,1652,4/15/2020,4.3,LH,5/7/2020,5/11/2020,3.78,,,OK,
APHA^21,APHA,4/14/2020,21,1652,4/15/2020,4.3,LH,5/18/2020,5/20/2020,3.69,,,OK,
API,API,10/3/2024,5,212,10/2/2024,6.43,HL,10/9/2024,10/11/2024,6.43,,,OK,
API,API,10/3/2024,5,212,10/2/2024,6.43,HL,10/17/2024,10/21/2024,6.43,,,OK,
API,API,10/3/2024,5,212,10/2/2024,6.43,LH,10/22/2024,10/24/2024,3.03,,,OK,
API,API,10/3/2024,5,212,10/2/2024,6.43,LH,10/29/2024,10/31/2024,3.07,,,OK,
API,API,10/3/2024,5,212,10/2/2024,6.43,HL,11/4/2024,11/6/2024,3.07,,,OK,
APKT^13,APKT,5/10/2010,9,427,5/3/2010,27.75,HL,5/17/2010,5/19/2010,27.75,,,OK,
APKT^13,APKT,5/10/2010,9,427,5/3/2010,27.75,LH,5/18/2010,5/20/2010,26.32,,,OK,
APKT^13,APKT,5/10/2010,9,427,6/1/2010,30.24,HL,6/8/2010,6/10/2010,30.24,,,OK,
APKT^13,APKT,5/24/2010,4,685,6/21/2010,30.67,HL,7/1/2010,7/6/2010,30.67,,,OK,
APKT^13,APKT,6/15/2010,4,153,7/15/2010,32.77,HL,7/19/2010,7/21/2010,32.77,,,OK,
APLD,APLD,7/20/2022,4,509,7/20/2022,2.95,HL,7/26/2022,7/28/2022,2.95,,,OK,
APLD,APLD,7/20/2022,4,509,7/20/2022,2.95,LH,8/4/2022,8/8/2022,2.51,,,OK,
APLD,APLD,7/20/2022,4,509,7/20/2022,2.95,HL,8/5/2022,8/9/2022,2.51,,,OK,
APLD,APLD,7/20/2022,4,509,7/20/2022,2.95,LH,8/11/2022,8/15/2022,2.34,,,OK,
APLD,APLD,7/20/2022,4,509,7/20/2022,2.95,HL,8/12/2022,8/16/2022,2.34,,,OK,
APLD,APLD,7/26/2022,8,465,8/31/2022,2.38,HL,9/6/2022,9/8/2022,2.38,,,OK,
APLD,APLD,8/1/2022,9,428,8/31/2022,2.38,LH,9/12/2022,9/14/2022,2.37,,,OK,
APLD,APLD,5/16/2023,6,301,5/25/2023,10.25,HL,6/12/2023,6/14/2023,10.25,,,OK,
APLD,APLD,5/23/2023,5,265,6/23/2023,11.62,LH,7/5/2023,7/7/2023,10.21,,,OK,
APLD,APLD,5/26/2023,4,251,6/23/2023,11.62,HL,7/6/2023,7/10/2023,10.21,,,OK,
APLD,APLD,5/30/2023,2,245,6/23/2023,11.62,LH,7/11/2023,7/13/2023,8.7316,,,OK,
APLD,APLD,6/5/2023,2,227,6/23/2023,11.62,HL,7/17/2023,7/19/2023,8.7316,,,OK,
APLS^26,APLS,4/17/2020,20,1333,4/28/2020,39.98,HL,5/1/2020,5/5/2020,39.98,,,OK,
APLS^26,APLS,4/17/2020,20,1333,4/28/2020,39.98,LH,5/6/2020,5/8/2020,37.02,,,OK,
APLS^26,APLS,4/17/2020,20,1333,4/28/2020,39.98,LH,5/12/2020,5/14/2020,33.9,,,OK,
APLS^26,APLS,4/17/2020,20,1333,5/18/2020,34.02,HL,5/20/2020,5/22/2020,33.9,,,OK,
APLS^26,APLS,12/1/2021,15,786,11/16/2021,48.24,LH,12/2/2021,12/6/2021,44.97,,,OK,
APLS^26,APLS,12/1/2021,15,786,12/23/2021,50.31,HL,12/30/2021,1/3/2022,50.31,,,OK,
APLS^26,APLS,9/6/2023,3,140,9/6/2023,44.52,HL,9/8/2023,9/12/2023,44.52,,,OK,
APLS^26,APLS,9/6/2023,3,140,9/19/2023,51.54,LH,10/13/2023,10/17/2023,50.49,,,OK,
APLS^26,APLS,9/8/2023,3,151,9/19/2023,51.54,HL,10/19/2023,10/23/2023,50.49,,,OK,
APLS^26,APLS,9/11/2023,3,147,9/19/2023,51.54,LH,10/24/2023,10/26/2023,49.1491,,,OK,
APLS^26,APLS,11/1/2023,4,248,9/19/2023,51.54,HL,11/1/2023,11/3/2023,49.1491,,,OK,
APLS^26,APLS,11/1/2023,4,248,11/2/2023,51.74,LH,11/9/2023,11/13/2023,49.4,,,OK,
APLS^26,APLS,11/1/2023,4,248,11/2/2023,51.74,HL,11/13/2023,11/15/2023,49.4,,,OK,
APLS^26,APLS,11/1/2023,4,248,11/17/2023,50.635,HL,11/28/2023,11/30/2023,49.4,,,OK,
APLS^26,APLS,11/1/2023,4,248,12/5/2023,66.3,HL,12/11/2023,12/13/2023,66.3,,,OK,
APLS^26,APLS,11/1/2023,4,248,12/5/2023,66.3,LH,12/13/2023,12/15/2023,62.94,,,OK,
APLT^26,APLT,1/27/2020,5,205,1/15/2020,53.2643,LH,1/24/2020,1/28/2020,52.46,,,OK,
APLT^26,APLT,1/27/2020,5,205,2/4/2020,57.39,HL,2/7/2020,2/11/2020,57.39,,,OK,
APLT^26,APLT,1/27/2020,5,205,2/4/2020,57.39,LH,2/27/2020,3/2/2020,42.9,,,OK,
APL^15,APL,8/2/2010,2,94,8/2/2010,18.8,HL,8/12/2010,8/16/2010,18.8,,,OK,
APL^15,APL,8/2/2010,2,94,8/2/2010,18.8,LH,8/18/2010,8/20/2010,17.27,,,OK,
APL^15,APL,8/2/2010,2,94,8/2/2010,18.8,HL,8/20/2010,8/24/2010,17.27,,,OK,
APOL^17,APOL,10/20/2008,27,1708,9/9/2008,68.48,HL,10/16/2008,10/20/2008,59.45,,,OK,
APOL^17,APOL,10/20/2008,27,1708,10/21/2008,62.56,HL,10/24/2008,10/28/2008,62.56,,,OK,
APOL^17,APOL,10/20/2008,27,1708,10/29/2008,70.58,HL,11/6/2008,11/10/2008,70.58,,,OK,
APOL^17,APOL,10/20/2008,27,1708,11/18/2008,71.8,HL,11/20/2008,11/24/2008,71.8,,,OK,
APOL^17,APOL,10/27/2008,17,1652,12/8/2008,77.84,HL,12/9/2008,12/11/2008,77.84,,,OK,
APOL^17,APOL,11/3/2008,14,1526,12/8/2008,77.84,HL,12/15/2008,12/17/2008,77.84,,,OK,
APOL^17,APOL,11/7/2008,28,1461,12/8/2008,77.84,LH,12/18/2008,12/22/2008,77.57,,,OK,
APOL^17,APOL,11/11/2008,17,1434,12/8/2008,77.84,HL,12/22/2008,12/24/2008,77.57,,,OK,
APOL^17,APOL,2/9/2016,7,564,2/8/2016,8.85,HL,2/11/2016,2/16/2016,8.85,,,OK,
APOL^17,APOL,2/9/2016,7,564,2/16/2016,8.94,LH,3/7/2016,3/9/2016,8.69,,,OK,
APP,APP,11/15/2024,9,407,11/14/2024,302.5499,HL,11/15/2024,11/19/2024,302.5499,,,OK,
APP,APP,11/15/2024,9,407,11/20/2024,342.507,HL,11/22/2024,11/26/2024,342.507,,,OK,
APP,APP,11/15/2024,9,407,11/25/2024,344.77,HL,11/27/2024,12/2/2024,344.77,,,OK,
APP,APP,11/15/2024,9,407,12/6/2024,417.635,HL,12/11/2024,12/13/2024,417.635,,,OK,
APP,APP,11/15/2024,9,407,12/6/2024,417.635,LH,12/16/2024,12/18/2024,350,,,OK,
APPHQ^23,APPHQ,,,,,,,,,,,,no_pivot_yet,FALSE
APPN,APPN,,,,,,,,,,,,no_pivot_yet,FALSE
APPN,APPN,8/20/2019,4,277,8/23/2019,62.94,HL,8/28/2019,8/30/2019,62.94,,,OK,
APPN,APPN,8/20/2019,4,277,8/23/2019,62.94,LH,8/30/2019,9/4/2019,61,,,OK,
APPN,APPN,8/20/2019,4,277,8/23/2019,62.94,LH,9/17/2019,9/19/2019,49.24,,,OK,
APPN,APPN,8/20/2019,4,277,8/23/2019,62.94,LH,9/25/2019,9/27/2019,51.14,,,OK,
APPN,APPN,8/26/2019,4,232,8/23/2019,62.94,LH,10/4/2019,10/8/2019,49.71,,,OK,
APPN,APPN,8/26/2019,4,232,8/23/2019,62.94,HL,10/8/2019,10/10/2019,49.71,,,OK,
APPS,APPS,8/21/2019,5,239,8/22/2019,7.81,HL,8/27/2019,8/29/2019,7.81,,,OK,
APPS,APPS,8/21/2019,5,239,8/29/2019,7.84,HL,9/4/2019,9/6/2019,7.84,,,OK,
APPS,APPS,8/21/2019,5,239,8/29/2019,7.84,LH,9/17/2019,9/19/2019,7.08,,,OK,
APPS,APPS,8/21/2019,5,239,8/29/2019,7.84,LH,9/24/2019,9/26/2019,7.33,,,OK,
APPS,APPS,8/27/2019,5,233,8/29/2019,7.84,LH,10/7/2019,10/9/2019,6.54,,,OK,
APPS,APPS,8/27/2019,5,233,8/29/2019,7.84,HL,10/8/2019,10/10/2019,6.54,,,OK,
APPS,APPS,6/25/2020,17,842,7/6/2020,13.96,HL,7/7/2020,7/9/2020,13.96,,,OK,
APPS,APPS,6/25/2020,17,842,7/6/2020,13.96,LH,7/13/2020,7/15/2020,13.68,,,OK,
APPS,APPS,6/25/2020,17,842,7/6/2020,13.96,LH,7/21/2020,7/23/2020,13.49,,,OK,
APPS,APPS,6/25/2020,17,842,7/6/2020,13.96,HL,7/24/2020,7/28/2020,13.49,,,OK,
APPS,APPS,6/29/2020,13,863,8/7/2020,24.42,HL,8/11/2020,8/13/2020,24.42,,,OK,
APPS,APPS,8/28/2020,6,267,8/21/2020,29.56,HL,8/27/2020,8/31/2020,29.56,,,OK,
APPS,APPS,8/28/2020,6,267,8/21/2020,29.56,LH,9/1/2020,9/3/2020,27.92,,,OK,
APPS,APPS,8/28/2020,6,267,8/21/2020,29.56,LH,9/10/2020,9/14/2020,27.2,,,OK,
APPS,APPS,8/28/2020,6,267,8/21/2020,29.56,HL,9/11/2020,9/15/2020,27.2,,,OK,
APPS,APPS,8/28/2020,6,267,9/23/2020,34.72,HL,9/24/2020,9/28/2020,34.72,,,OK,
APPS,APPS,8/8/2024,9,534,8/20/2024,4.62,HL,8/22/2024,8/26/2024,4.62,,,OK,
APPS,APPS,8/8/2024,9,534,8/20/2024,4.62,LH,8/23/2024,8/27/2024,4.235,,,OK,
APPS,APPS,8/8/2024,9,534,8/20/2024,4.62,LH,9/18/2024,9/20/2024,3.09,,,OK,
APPS,APPS,8/13/2024,9,481,8/20/2024,4.62,HL,9/23/2024,9/25/2024,3.09,,,OK,
APPS,APPS,2/6/2025,1,341,1/31/2025,2.67,HL,2/5/2025,2/7/2025,2.67,,,OK,
APPS,APPS,2/6/2025,1,341,2/13/2025,6.86,HL,3/4/2025,3/6/2025,6.86,,,OK,
APPS,APPS,2/6/2025,1,341,2/13/2025,6.86,LH,3/5/2025,3/7/2025,3.61,,,OK,
APPS,APPS,2/10/2025,2,349,3/17/2025,3.855,HL,3/21/2025,3/25/2025,3.855,,,OK,
APPS,APPS,2/10/2025,2,349,3/17/2025,3.855,LH,3/24/2025,3/26/2025,3.8,,,OK,
APPS,APPS,2/25/2025,9,473,3/17/2025,3.855,LH,4/9/2025,4/11/2025,2.9289,,,OK,
APPS,APPS,5/28/2026,12,654,6/1/2026,9.7999,HL,6/2/2026,6/4/2026,9.7999,,,OK,
APPS,APPS,5/28/2026,12,654,6/10/2026,10.8,HL,6/18/2026,6/23/2026,10.8,,,OK,
APPS,APPS,5/28/2026,12,654,7/2/2026,13.6,HL,7/8/2026,7/10/2026,13.6,,,OK,
APPS,APPS,6/9/2026,7,731,7/2/2026,13.6,LH,7/22/2026,7/24/2026,9.69,,,OK,
APPS,APPS,6/12/2026,4,738,7/2/2026,13.6,HL,7/23/2026,7/27/2026,9.69,,,OK,
APPS,APPS,6/15/2026,5,747,7/2/2026,13.6,LH,7/27/2026,7/29/2026,8.88,,,OK,
APPX.1^08,APPX,,,,,,,,,,,,no_pivot_yet,FALSE
APRN^23,APRN,7/25/2019,2,113,7/16/2019,163.8,LH,7/23/2019,7/25/2019,121.2,,,OK,
APRN^23,APRN,7/25/2019,2,113,7/16/2019,163.8,LH,7/26/2019,7/30/2019,123,,,OK,
APRN^23,APRN,7/25/2019,2,113,7/16/2019,163.8,LH,8/7/2019,8/9/2019,109.2,,,OK,
APRN^23,APRN,7/25/2019,2,113,7/16/2019,163.8,LH,8/26/2019,8/28/2019,87.6,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,HL,3/25/2020,3/27/2020,346.08,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,LH,3/27/2020,3/31/2020,160.8,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,LH,4/2/2020,4/6/2020,177,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,HL,4/6/2020,4/8/2020,177,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,HL,4/13/2020,4/15/2020,177,,,OK,
APRN^23,APRN,3/17/2020,6,2010,3/19/2020,346.08,LH,4/14/2020,4/16/2020,149.6388,,,OK,
APRN^23,APRN,3/30/2020,1,2049,4/28/2020,153,LH,5/12/2020,5/14/2020,109.68,,,OK,
APRN^23,APRN,4/13/2020,1,1778,4/28/2020,153,HL,5/21/2020,5/26/2020,109.68,,,OK,
APRN^23,APRN,9/30/2021,6,408,10/6/2021,104.16,HL,10/8/2021,10/12/2021,104.16,,,OK,
APRN^23,APRN,9/30/2021,6,408,10/14/2021,112.32,HL,10/27/2021,10/29/2021,112.32,,,OK,
